pair_id,AF3-SHAP12,ESM-2,ESM-3,ESM-C,AF3-SHAP12+ESM-2,AF3-SHAP12+ESM-3,AF3-SHAP12+ESM-C
pos_p30561_q60795,0.25072834,0.4556934,0.35940975,0.5662785,0.3682159,0.2003187,0.41437805
pos_q0zcj7_p98083,0.5737216,0.839997,0.20908822,0.847949,0.16429242,0.4685647,0.5996434
pos_p17047_q8ve91,0.4442439,0.051491085,0.23331863,0.102017775,0.016647365,0.13631764,0.13946083
pos_p21237_q9z2d6,0.12821811,0.0028757134,0.011102946,0.24469373,0.0013029614,0.06338194,0.022408664
pos_q8cit0_q9z0j7,0.30261493,0.30360466,0.15533198,0.57128215,0.049254738,0.13229257,0.7874418
pos_q8vcf0_q8r0k2,0.61939627,0.17291388,0.09087881,0.18458444,0.09371175,0.2408333,0.17022915
pos_p48540_q8vcg9,0.49942786,0.014389198,0.06564513,0.045468234,0.010149427,0.15038826,0.0056938515
pos_p45591_q91v27,0.091820665,0.03856337,0.16188422,0.017382879,0.0600667,0.25067028,0.004519951
pos_p23927_p12979,0.5295371,0.18803068,0.9337265,0.6604895,0.29724282,0.22110358,0.45898408
pos_q61501_q38hm4,0.65193546,0.15679428,0.2856321,0.13931875,0.1379458,0.58243555,0.5372959
pos_q00623_q8vdj3,0.1461857,6.8313733e-4,0.069614165,0.0012794726,0.022872372,0.10526212,0.0037076669
pos_p02340_a2a7a1,0.23686396,0.18497136,0.69008994,0.8144731,0.09674958,0.23094533,0.076990224
pos_p70340_p15806,0.27174008,0.100848444,0.36018667,0.57504785,0.0029790197,0.12869047,0.516961
pos_p26450_q00731,0.49922812,0.40734512,0.61273813,0.574369,0.45665863,0.38146466,0.22231287
pos_q9jm73_q38hm4,0.28208297,0.17497055,0.13200706,0.062555484,0.093317926,0.39061838,0.090833254
pos_p59326_q8byk6,0.6758139,0.61038417,0.9342905,0.48286423,0.02706762,0.25035015,0.38205162
pos_p29268_q00731,0.57500315,0.1833122,0.45435873,0.48102447,0.2819891,0.17630933,0.053346906
pos_o08715_q9cxz1,0.3148524,0.039170870000000003,0.07559885,0.10820878,0.011926733,0.1665108,0.12466583
pos_q9qy05_a0a1d5rm15,0.2679258,0.0026850393,0.32361487,0.13253261,0.11475594,0.26686746,0.1790094
pos_q60795_p20108,0.15716992,0.020859012,0.020144373,0.026439942,0.051783726,0.23899987,0.05720872
pos_q3tyr5_p70196,0.23037171,0.74377286,0.38712078,0.073537156,0.8225649,0.27803603,0.2539697
pos_p10749_p01108,0.19302292,0.9446865,0.37000263,0.2888311,0.2591781,0.2151193,0.62869304
pos_q00623_q6a068,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_p31996_p20152,0.21816218,0.3994046,0.14067043,0.7237859,0.2886208,0.18971016,0.28729165
pos_p22366_q8bh75,0.5686976,0.30777764,0.5373654,0.22173618,0.5936877,0.24855989,0.21045165
pos_q9qy05_q99p86,0.28718102,0.037019245,0.07555199,0.049152933,0.17718464,0.11338521,0.32947916
pos_p51667_p09542,0.36142704,0.5672106,0.4284904,0.810043,0.57161385,0.40871733,0.4460775
pos_q3uij9_p30355,0.15319368,3.255403e-5,7.0928026e-4,0.030907238,0.002617528,0.025443325,0.022859067
pos_q9dct8_p48787,0.42666528,0.3431449,0.004072423,0.26110855,0.2520921,0.12247473,0.11907392
pos_p39689_p10889,0.51201254,0.04966453,0.10883451,0.046644855,0.29456404,0.2896531,0.014855447
pos_p35569_o35718,0.92202985,0.9824739,0.9807859,0.9031177,0.9927186,0.99260145,0.9957568
pos_q9epq8_o08899,0.098952495,0.02800608,0.08835389,0.15168232,0.09978083,0.4704681,0.16994306
pos_q9d832_p97305,0.47374493,0.1093737,0.087600134,0.8096306,0.7112958,0.41399375,0.9751604
pos_q9qyy0_q60631,0.73318136,0.98550594,0.9869582,0.9789084,0.9976427,0.98789525,0.9982474
pos_q61026_q61179,0.87906,0.30105585,0.6847426,0.96705186,0.5598953,0.7066798,0.9574749
pos_a2rry9_q9d883,0.111326374,0.30100632,0.8366784,0.15387115,0.77989125,0.5970273,0.05947867
pos_p48678_p63166,0.29111037,0.015356462,0.62417525,0.5219702,0.046832353,0.5704447,0.71779513
pos_o08696_q9qur7,0.1499873,0.08064886,0.17782024,0.1536688,0.03301386,0.30885813,0.049686503
pos_q8n7n6_p70196,0.7760939,0.40796244,0.79134494,0.6605653,0.91754466,0.7857674,0.97337806
pos_q9epq8_o08850,0.004810045,0.026222812,0.08064195,0.17437966,0.20950055,0.42679143,0.052788183
pos_q924a2_p01108,0.1826367,0.33023906,0.52511287,0.426303,0.1119262,0.46589997,0.2354527
pos_q7tpy9_q91vl8,0.13740245,0.055304624,0.111665964,0.78225726,0.64958256,0.32786492,0.647931
pos_q6p9q6_q9z2i2,0.119689755,0.3123399,0.23524994,0.37670848,0.31538343,0.3628408,0.39576352
pos_q61324_q9r109,0.3556584,0.6464842,0.18287678,0.51763433,0.23130064,0.24385048,0.178484
pos_p01101_p05627,0.94013244,0.25141567,0.9330171,0.05307813,0.82037514,0.6126573,0.6430444
pos_q71fd7_p70460,0.95242393,0.740956,0.6755545,0.8163756,0.89087725,0.87322444,0.9316964
pos_p81122_p26450,0.88126665,0.91072994,0.96561074,0.86452526,0.99638546,0.9621043,0.9729654
pos_o70325_o89090,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q91zx1_q02496,0.3721456,0.07317492,0.11145137,0.02482042,0.09057468,0.2095894,0.31473008
pos_p41778_q3tvi8,0.5674465,0.005084288,0.08504629,0.032027908,0.0056256833,0.1192285,0.42892167
pos_q9cs00_p18760,0.07847755,0.01362459,0.22280939,0.04539673,0.34800833,0.71126586,0.13994195
pos_o54824_q9z109,0.5413345,0.5069777,0.31913048,0.7873154,0.84211946,0.5170394,0.72734743
pos_q08775_o35235,0.5697473,0.019116735,0.45696092,0.050776,0.03983365,0.32772532,0.06218387
pos_o35206_q64339,0.09050109,0.16192932,0.6411655,0.48034304,0.38079703,0.4101874,0.3281026
pos_p23804_o70548,0.77635044,0.35873583,0.018175514,0.023000665,0.89223045,0.25710574,0.22503026
pos_q6rhr9_q91zx6,0.64347184,0.30573395,0.8414525,0.84875643,0.3650451,0.5760312,0.9235668
pos_q924a2_q9r1e0,0.39432427,0.47135538,0.6761918,0.446785,0.55926037,0.3148344,0.6222358
pos_p0c6b2_b2rql2,0.2962576,0.07989085,0.5643381,0.5272391,0.13014199,0.10297801,0.26083377
pos_p35569_p26450,0.80572087,0.9160337,0.97000176,0.83581436,0.9929564,0.95094377,0.9510576
pos_p61372_p70390,0.8788488,0.97457415,0.4253946,0.4020839,0.8774522,0.36687344,0.6005557
pos_q3mi99_p97953,0.6705975,0.32294393,0.5379597,0.8300176,0.29522955,0.40299985,0.9533913
pos_p97305_q71fd7,0.41946432,0.9025539,0.4953651,0.97206354,0.36704025,0.33336446,0.7897204
pos_o35129_o35516,0.17785494,0.12570097,0.0134354895,0.024202682,0.11307892,0.36641017,0.077449456
pos_q61572_q00731,0.78366685,0.6462552,0.023304647,0.04744467,0.46264198,0.3246082,0.040878814
pos_p48754_q8bk26,0.103774704,0.24295108,0.12578335,0.36068693,0.6792224,0.14968765,0.3731882
pos_q61554_q61735,0.27473217,0.8976851,0.20489557,0.66732144,0.7877494,0.28386936,0.7049999
pos_q9dbd2_q8vcf0,0.43731764,0.59865135,0.14891377,0.100172244,0.3353138,0.24306205,0.16782476
pos_p15379_q02496,0.7310891,0.63595337,0.42330807,0.61907184,0.25804898,0.19193465,0.5613703
pos_p09542_p50752,0.572107,0.3302079,0.03384793,0.33563474,0.14229271,0.22581951,0.18945643
pos_q9dcb8_q99li2,0.24364507,0.22035018,0.10072624,0.09620882,0.02741679,0.10114579,0.06640368
pos_q99k90_p70196,0.37962377,0.21420032,0.35001135,0.04862013,0.7678343,0.48533413,0.6031866
pos_q02067_o35690,0.59920573,0.88728577,0.85887897,0.57944334,0.6263298,0.2284207,0.5760693
pos_p97305_o70433,0.3401113,0.85866785,0.038524676,0.941721,0.9403421,0.4503026,0.97848034
pos_q91wz8_q3uij9,0.35491744,0.00788106,0.014483645,0.2752987,0.0053963633,0.1479948,0.17610925
pos_p70120_q61982,0.24357079,0.04618746,0.13650493,0.074607894,0.10901341,0.2522637,0.052357856
pos_q8vim5_p56581,0.21258411,0.095831655,0.12279575,0.52019864,0.23088205,0.21556056,0.6608561
pos_p97305_q9cz91,0.9006171,0.019898552,0.036000017,0.023184698,0.041684605,0.11515236,0.07973323
pos_q52kf3_e9qae1,0.64359826,0.5958944,0.4177579,0.46911523,0.26456493,0.07665943,0.15441068
pos_q00690_q8vdj3,0.7320978,0.003639229,0.16585691,0.6396179,0.10925725,0.6423612,0.59686327
pos_q61602_q62226,0.44272023,0.0092710999999999991,0.3303763,0.09201162,0.027792344,0.24150804,0.047344588
pos_a2a6m5_q8k3k8,0.27304512,0.0069709974,0.012906031,0.22131144,0.20050213,0.27397224,0.08747561
pos_q8vim5_p97305,0.59995747,0.85093176,0.2889119,0.89858896,0.5283029,0.18879855,0.97662634
pos_p27577_q60843,0.774212,0.7521614,0.84658617,0.6190256,0.6504617,0.3290564,0.39644057
pos_p97471_q99pp7,0.56924313,0.74727774,0.1700962,0.7414253,0.36059037,0.21137069,0.85182446
pos_p08122_q00780,0.6055141,0.73826975,0.6002802,0.99800175,0.7657218,0.28916985,0.99475396
pos_q9cs00_p58771,0.62159634,0.014724567,0.1947221,0.015952436,0.008020393,0.40491804,0.3280433
pos_p15379_p04441,0.78407115,0.09487132,0.3154026,0.4109886,0.088157155,0.3307993,0.72482467
pos_p97305_q8k120,0.8112671,0.83529437,0.9581879,0.9427364,0.4373102,0.3485573,0.92344624
pos_p97305_q91v27,0.45562968,0.46009457,0.15793811,0.7383674,0.09387273,0.119889624,0.78300774
pos_p97305_o88942,0.6386948,0.9505218,0.8090832,0.9704735,0.7815701,0.13272615,0.97631127
pos_q61164_q9dd03,0.07797142,0.673966,0.7049741,0.91895753,0.5853178,0.40384543,0.7267
pos_p02463_o89090,0.4584896,0.13253252,0.17974456,0.45665103,0.108790144,0.19737893,0.6533824
pos_p15379_p01590,0.38134536,0.37043118,0.3157146,0.59883255,0.49835533,0.38769794,0.36432335
pos_p97297_o35206,0.033226397,0.45660365,0.029476045,0.3341837,0.013779072,0.08409613,0.36710995
pos_p05017_q00731,0.33630475,0.5713006,0.1257854,0.13321312,0.11319703,0.10442072,0.106745325
pos_q8cg19_p04202,0.20422038,0.2258659,0.7058681,0.6846702,0.15179266,0.2496927,0.46688807
pos_p12023_p04441,0.68786913,0.02617008,0.14790532,0.21384807,0.012909646,0.16772892,0.39971554
pos_a0a2r8vk70_a0a1d5rmm8,0.20041804,0.4377199,0.6697428,0.64475596,0.5605325,0.22362436,0.17304172
pos_q3u962_q00780,0.43905696,0.8470705,0.4754994,0.9704532,0.9158888,0.22305207,0.88974583
pos_p08505_o89090,0.05671821,0.0018330206,0.04411429,0.4566014,0.0017265643,0.07750985,0.45608345
pos_p22387_q9qy05,0.7621017,0.11235693,0.009424552,0.13811062,0.06382638,0.073393695,0.09465988
pos_p97305_o70343,0.637117,0.72502095,0.24385372,0.62974834,0.3105585,0.35996082,0.77513915
pos_q9cpq8_q8caq8,0.09828844,0.0071775243,0.04447275,0.014041891,0.0033522982,0.018016284,0.0035749872
pos_q9epc2_q8c180,0.30511406,0.17883149,0.97948545,0.76425666,0.21767655,0.45239073,0.6537153
pos_q9cpn8_q91yt7,0.81989884,0.63925654,0.6377508,0.80682,0.66205496,0.57638925,0.785427
pos_d3yvf0_p97305,0.41779724,0.5146602,0.014370019,0.037206456,0.052853692,0.06630936,0.058318958
pos_p28481_q04887,0.46267936,0.027951568,0.18477836,0.82120174,0.0870046,0.24902236,0.4815641
pos_p24161_p22646,0.3259367,0.7205085,0.11472021,0.30740887,0.60418755,0.3235782,0.8660135
pos_p11087_q91w90,0.4683538,0.235528,0.2830484,0.8062169,0.08798837,0.4745347,0.89738303
pos_p81122_p52946,0.415718,0.93386555,0.6290201,0.84226936,0.8067949,0.4272938,0.92253387
pos_g3uxc7_p04202,0.23847502,0.635521,0.8564207,0.849138,0.42783618,0.27695325,0.6550978
pos_q8bl66_o88393,0.63071114,9.319035e-5,0.24813223,0.0022167114,0.0026632384,0.11311365,0.028062215
pos_q8vdj3_p29533,0.5981664,0.0072514066,0.59809065,0.5046276,0.25104517,0.6659356,0.380562
pos_q8ci19_p26450,0.5892846,0.28760704,0.8738822,0.848525,0.72704184,0.510863,0.61079526
pos_q61501_q6zqf0,0.19567753,0.7403654,0.30989626,0.22033897,0.35307747,0.18513407,0.12094647
pos_q9cs00_q62165,0.7334784,0.0027924294,0.05539635,0.17807099,0.01810997,0.27103546,0.09669151
pos_q3v0i7_p97305,0.4748102,0.10900327,0.02323515,0.8863766,0.013917873,0.046891883,0.6854034
pos_q9eqm6_o70176,0.41457796,0.0010625533,0.0027151974,0.004969594,0.0017545635,0.058673076,0.007154485
pos_o09039_q9jke2,0.5905667,0.79208374,0.53063077,0.9764904,0.8635915,0.5444372,0.84894234
pos_q3uqu0_p23927,0.33017373,0.2886898,0.013082785,0.15030809,0.0761411,0.21326357,0.2495938
pos_q8k2k6_p25118,0.82982063,0.023790177,0.15268563,0.051913284,0.17034261,0.33413762,0.105185576
pos_q9z0w1_p70196,0.5847053,0.7041932,0.89728856,0.30431375,0.73479885,0.5178588,0.54166859999999994
pos_p0dp26_p70372,0.41554728,0.23306324,0.041430946,0.94871,0.7985893,0.73692995,0.84108144
pos_q9cz52_q6zqf0,0.40799558,0.037668187,0.33314988,0.15966824,0.08322996,0.22141074,0.475465
pos_q00780_q8vdv0,0.42736498,0.3493241,0.05620588,0.69208807,0.68642765,0.2788941,0.65378296
pos_p97305_q9wvh4,0.3997432,0.95402694,0.79655427,0.8647365,0.4944616,0.1584219,0.93892664
pos_p26450_q3up38,0.58882266,0.8667907,0.4515135,0.35070986,0.68048465,0.48133025,0.18274687
pos_p97305_q63943,0.51443154,0.79471755,0.66109884,0.6653467,0.3806585,0.14167008,0.88955986
pos_q60929_p97305,0.2591005,0.8959595,0.60487616,0.7291949,0.5229136,0.11851247,0.8606554
pos_p98083_q00731,0.83036023,0.6124817,0.50035244,0.5730723,0.30003285,0.55548334,0.3650637
pos_p12023_p10637,0.523449,0.013036254,0.061381213,0.48961934,0.01613886,0.049207788,0.1896328
pos_q02788_q00780,0.37419114,0.53051597,0.23098738,0.8279738,0.8980054,0.22481625,0.66837436
pos_p35922_q9cpn8,0.81234103,0.9634789,0.74624324,0.9066827,0.9504262,0.5834056,0.78604525
pos_q8buy8_o08689,0.15092494,0.003113244,0.01943543,0.48514774,0.006305909,0.09342003,0.1365022
pos_p01108_q8cie4,0.39798942,0.14076406,0.22958131,0.16257517,0.0054635787,0.2493581,0.12420126
pos_q9cs00_p48787,0.3456725,0.010994722,0.012273547,0.018755129,0.048458964,0.15399256,0.29775926
pos_q60795_p26450,0.5513687,0.4011784,0.5692484,0.4431662,0.48264387,0.5343611,0.58418393
pos_f6van0_a0a5h1zrl1,0.33611298,0.15188825,0.056810413,0.37216005,0.046621952,0.12038144,0.43344802
pos_q91v87_p04202,0.7949649,0.53991526,0.7306415,0.8682914,0.427806,0.36102787,0.6127788
pos_q52kf3_p39429,0.5339155,0.46798652,0.30527294,0.059803136,0.5213515,0.41483372,0.22211607
pos_q8ci19_p97953,0.5687942,0.39436346,0.7218097,0.751281,0.053476162,0.22336851,0.69381374
pos_a2aiv8_q9cub6,0.51061255,0.039181184,0.06624738,0.045657694,0.112445414,0.19567758,0.08285726
pos_p25118_p70196,0.5746218,0.56372523,0.8625121,0.0928104,0.5027557,0.47091824,0.1131323
pos_p29268_q91w90,0.73755250000000006,0.18999144,0.23308423,0.78039336,0.0672448,0.35707888,0.28519166
pos_p42567_p23242,0.21570116,0.031769093,0.3098872,0.053268444,0.10359291,0.36052778,0.02011299
pos_p35922_q5sf07,0.74735594,0.9587534,0.7316016,0.86065835,0.94978476,0.5568395,0.6510061
pos_p09793_q00417,0.24779594,0.063570544,0.18506025,0.40568605,0.0951616,0.24662502,0.00560889
pos_q9cx60_q00731,0.06024187,0.054853868,0.026453266,0.036872074,0.11380235,0.05937262,0.026522387
pos_q2tj95_q00731,0.50781256,0.679343,0.34655607,0.5205247,0.42622408,0.20938249,0.19595788
pos_q8vcf0_q62318,0.34689122,0.32239872,0.33564126,0.26984596,0.32671422,0.21256433,0.027087059
pos_p70196_q5sz99,0.6748053,0.65523356,0.9501876,0.82696,0.88932467,0.5586489,0.9115376
pos_p47930_q60631,0.38193431,0.78954816,0.2227334,0.2966475,0.7152237,0.70111704,0.25010955
pos_q61190_q9z315,0.21359608,4.561102e-4,0.00566826,0.12521976,0.0013814212,0.19085969,0.022927588
pos_q8c3p7_q9z315,0.13546872,0.08567242,0.01732884,0.0434542,0.026140975,0.052529316,0.00494838
pos_p49817_p60324,0.75477326,1.1983408e-4,0.006102286,0.012078307,0.0059837727,0.037909083,0.014443154
pos_p70196_q8r0k2,0.56890553,0.45419446,0.9501434,0.6940663,0.7378745,0.49192706,0.9009275
pos_o54926_o70548,0.58346814,0.018200241,0.003200928,0.0011076281,0.2677678,0.055576604,0.001485426
pos_o88597_p70196,0.2644517,0.031339183,0.49930087,0.13954596,0.14679304,0.5998692,0.06312059
pos_q9cs00_p23927,0.28961703,0.067730166,0.05754292,0.089257546,0.026456077,0.21763016,0.09553744
pos_q00609_q923a2,0.15727404,0.016479317,0.010982089,0.021407368,0.018674333,0.08444268,0.0010336624
pos_p51637_q9bcz4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_p49817_q9bcz4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
pos_q9dct8_q9wuz5,0.36519086,0.90180004,0.0126632275,0.09312769,0.86313415,0.08022117,0.08638482
pos_q91vr7_q3ukc1,0.2016463,0.085201025,0.14907962,0.34511334,0.3605938,0.6349177,0.8991941
pos_q91vr7_q8k3k8,0.24463539,0.10120175,0.09539462,0.20183931,0.21900289,0.47912583,0.5919578
pos_q6rhr9_a9z055,0.10585016,0.37536785,0.04678389,0.44384439999999997,0.7464578,0.579248,0.9250593
pos_q8jzs0_q8vbx6,0.012422188,0.96466,0.8014224,0.64917845,0.6323059,0.8013561,0.8941996
pos_q9qvp4_p10923,0.5126527,0.202376,0.0096829925,0.052852545,0.034745418,0.16325323,0.5328662
pos_q8bl66_p17047,0.7181496,2.1233858e-4,0.13234957,0.021069935,0.031161107,0.24093089,0.34332854
pos_p47941_p97465,0.94088393,0.9972059,0.9871164,0.9073205,0.99991834,0.9818038,0.9830897
pos_q9d832_q8vhj7,0.21591032,0.069366835,0.13616382,0.23405552,0.12062662,0.24021947,0.20032895
pos_q02085_p22561,0.6148795,0.87534875,0.9502601,0.8342463,0.7877064,0.4525034,0.97120553
pos_p31240_p48437,0.32180333,0.024874618,0.01804386,0.15550497,0.009213726,0.081113026,0.1294168
pos_q9d832_q9eqm6,0.5477439,0.1993389,0.06960686,0.18724845,0.388975,0.42993474,0.24204828
pos_q9cqv6_q9jj26,0.12547058,0.20303485,0.07189139,0.16358998,0.07724712,0.21334344,0.3209321
pos_p61372_p97367,0.95367473,0.9065255,0.21131992,0.5689751,0.9249056,0.45265692,0.6875255
pos_f6van0_o35426,0.95560974,0.022266792,0.46682864,0.07484009,0.7186057,0.39988682,0.686026
pos_q8k4j6_q9jm73,0.8891876,0.4362911,0.5142976,0.4799826,0.43344444,0.6737942,0.9108789
pos_q8cfn5_q9jm73,0.98201823,0.6275091,0.74985605,0.8807948,0.96956,0.9193097,0.99919873
pos_q9d620_o09039,0.93890256,0.90694106,0.5893539,0.812547,0.9935235,0.95542306,0.98221153
pos_p51667_p50752,0.6077501,0.3133196,0.049572915,0.38066334,0.20416418,0.31697592,0.25377515
pos_a0a0n4suz0_p48030,0.35450152,0.031813256,0.3044783,0.43468764,0.28577334,0.45269653,0.71387
pos_q9cr42_q5dtj9,0.29773182,0.2162259,0.058170862,0.58298916,0.3132347,0.41520092,0.2867099
pos_q60765_q60795,0.08732369,0.015542189,0.40467662,0.60842735,0.009319439,0.19414175,0.24200708
pos_q01147_p01101,0.855194,0.20423526,0.93885404,0.2570365,0.7593263,0.53810500000000006,0.69621176
pos_q71fd7_q80uf7,0.75683415,0.5675971,0.53960544,0.7903788,0.46140292,0.41641736,0.6693616
pos_q9z2u4_q7tsc1,0.61747336,0.029997846,0.55614287,0.7809854,0.093422554,0.19499674,0.81462246
pos_q9cs00_o70468,0.89175695,0.09016752,0.21100113,0.64552444,0.4118137,0.8447427,0.9250028
pos_o09000_p97454,0.4068917,0.5974393,0.2028512,0.84148175,0.025818625,0.29435176,0.7964638
pos_o35618_q80yt9,0.7255193,0.5081757,0.34853807,0.3487373,0.857763,0.50844383,0.82731795
pos_q0vgt2_q8cfn5,0.45685416,0.51784515,0.6481172,0.71247417,0.44986126,0.38671842,0.796427
pos_q8vcf0_q9czw6,0.7117379,0.484266,0.04552354,0.090169385,0.260465,0.21780731,0.08853107
pos_p41183_q9jhf9,0.16719657,0.024839273,0.59221435,0.9568981,0.58290863,0.25458512,0.8593268
pos_q3ukf7_q8cg19,0.77776676,0.453367,0.09996093,0.8239417,0.49743557,0.6933947,0.7932177
pos_p17679_q03347,0.59314525,0.25604615,0.42078283,0.6713125,0.074770965,0.22812375,0.72039133
pos_q9dcb8_q924a0,0.14551277,0.016581776,0.0057357587,0.73365086,0.054583106,0.27729014,0.4986235
pos_q08369_p61372,0.5406143,0.9039308,0.12035977,0.7887034,0.7435657,0.3777013,0.9424752
pos_p52800_q3uhr2,0.07047361,0.42901012,0.24651994,0.17430422,0.08965115,0.10305254,0.09980621
pos_p48754_q99jy1,0.043859594,0.3178184,0.39091662,0.13922647,0.8504498,0.17553884,0.29975292
pos_q3uhr2_q63943,0.20365377,0.08430864,0.27693486,0.23898555,0.1788915,0.23962645,0.16899109
pos_q80z64_p20263,0.4413251,0.90263486,0.86994076,0.691217,0.40884823,0.2987796,0.97151357
pos_p08122_m0qwj9,0.32391894,0.07001443,0.015352953,0.7556394,0.09886618,0.07558326,0.9332779
pos_p31230_p48754,0.11150131,0.115627594,0.008351232,0.14716882,0.10801701,0.21690096,0.8793501
pos_q9d832_o35601,0.22846308,0.63432497,0.24323018,0.26561868,0.7979657,0.35066193,0.43981567
pos_q6p9q6_o54998,0.1897182,0.0047577056,0.024370898,0.3764885,0.07703232,0.29172835,0.60342145
pos_q9qyy0_p26450,0.9237491,0.81649435,0.9379808,0.8644141,0.98621583,0.913193,0.9550712
pos_p48754_p02340,0.061786618,0.43277,0.055191714,0.34471455,0.35434806,0.1826915,0.19504893
pos_p48754_q5u5q9,0.5727718,0.68769217,0.13816245,0.15903865,0.43427837,0.1537914,0.08907333
pos_p61372_p97309,0.7414095,0.67366153,0.18289362,0.55350816,0.2326318,0.42988253,0.85244435
pos_q9cs72_p20352,0.2688583,0.0044985227,0.01949519,0.09839025,0.026248425,0.14930677,0.17086774
pos_p97305_o70145,0.6574681,0.9285462,0.1479931,0.95109826,0.864891,0.44758272,0.9376119
pos_q8vdj3_q8vcc9,0.55519176,0.018154824,0.2628502,0.418237,0.2758825,0.64618754,0.7118696
pos_q922m5_q61584,0.65979046,0.47997162,0.054734822,0.29705378,0.15850443,0.29018754,0.37741816
pos_p48754_p01108,0.27047804,0.029449118,0.082491554,0.045901626,0.045954112,0.26164547,0.040126525
pos_q61026_q8c3p7,0.15055299,0.019118272,0.0551336,0.12953317,0.0037036515,0.21884319,0.2570781
pos_o08677_p26450,0.7949655,0.060433496,0.60555685,0.33432114,0.18637867,0.5741944,0.4782839
pos_q61850_p31240,0.56331694,0.07498808,0.020432208,0.0331869,0.27506253,0.28299904,0.30213284
pos_p60324_p70178,0.2029371,0.25695336,0.26099136,0.43440345,0.073965825,0.18106958,0.1287667
pos_q9esu6_p70321,0.37653872,0.64759386,0.3777836,0.72387224,0.6300212,0.13330968,0.79425734
pos_q3uru2_p02340,0.032073103,0.13036352,0.15017524,0.21113779,0.29989302,0.14060868,0.08113304
pos_p48754_q00731,0.17873165,0.14667708,0.49572307,0.047743764,0.6953644,0.1641139,0.068537585
pos_p40753_p61014,0.2881532,0.062343646,0.0046493756,0.046193615,0.01905475,0.02900776,0.012736108
pos_q9cs00_p45591,0.063382134,0.019950576,0.23440312,0.058742337,0.30065396,0.59457344,0.12729946
pos_q8k3x4_p22366,0.81648564,0.21738547,0.41887498,0.07408968,0.71942234,0.4775232,0.30960304
pos_p97305_q6p9q6,0.6893915,0.26127946,0.2906619,0.3934243,0.10651513,0.16896458,0.570424
pos_q91ws0_p97474,0.24340603,0.002140679,0.0724403,0.0881869,0.004524408,0.14132698,0.05867211
pos_o88597_q9jj26,0.318554,0.3607595,0.2106725,0.18319613,0.17593622,0.26558584,0.11506125
pos_p15037_q8by02,0.7310982,0.40311465,0.24054289,0.39213902,0.49130803,0.2592186,0.14309272
pos_o88621_q8cfn5,0.5171459,0.830963,0.39295673,0.41426852,0.4223627,0.22351527,0.1967448
pos_o35206_p47878,0.34695658,0.49807623,0.5108817,0.7664623,0.03197434,0.25833374,0.6859625
pos_p41183_p07141,0.5487069,0.35751954,0.21547376,0.08690504,0.48684934,0.11954269,0.16022453
pos_q9wvh4_p22361,0.47297856,0.8284607,0.985941,0.7680671,0.3664959,0.23540507,0.95547706
pos_o54908_p97309,0.6304893,0.75288063,0.034690473,0.09707922,0.040869195,0.18779097,0.029419469
pos_q60688_q925i7,0.43997708,0.0408102,0.053539023,0.08057256,0.1464031,0.15278102,0.84154767
pos_q8k1d8_q9cr27,0.3874226,0.0052573774,0.018051188,0.015164661,0.0055020237,0.084500425,0.01835434
pos_q640r3_q8vhj7,0.15605128,0.2855105,0.23033932,0.6509105,0.060829274,0.32048255,0.25986335
pos_q3ul97_p15066,0.5848971,0.39008883,0.17316426,0.042671446,0.06351255,0.104305685,0.18389504
pos_o54839_q64336,0.56442654,0.8882327,0.9459629,0.5826346,0.54801714,0.13470414,0.88066506
pos_q9cqy5_a2a7a1,0.3335479,0.0035996141,0.5254762,0.09108408,0.02047807,0.31736356,0.004203124
pos_q9cs00_q9wv69,0.6464775,0.0536238,0.120502375,0.38410318,0.060820635,0.24719754,0.7550213
pos_q8k2y0_q52kf3,0.25959975,0.05424665,0.09508298,0.2171511,0.073240824,0.14500737,0.13232966
pos_o54775_p70372,0.8908689,0.009253611,0.08693916,0.6271184,0.7563478,0.7902797,0.2683934
pos_q9jhq5_q62521,0.5116009,7.615827e-4,0.095140085,0.006009976,0.0051875,0.10587929,0.028061122
pos_q9qzm4_q9db70,0.44458687,0.04142844,0.027700434,0.01011201,0.36160293,0.16126378,0.03688491
pos_q61462_q8bg99,0.20641328,0.005171846,0.0028936067,0.034536798,0.05103775,0.070394665,0.0117921475
pos_q91wz8_q64127,0.3515142,0.009334247,0.09045173,0.3079593,0.01571842,0.110993005,0.13111219
pos_q9qxt5_p15037,0.4796547,0.12641445,0.3723514,0.7974496,0.2179202,0.18155582,0.80723107
pos_q9eps2_q1wg82,0.44700277,0.024048936,0.0102182515,0.7782007,0.048150733,0.07801116,0.81724
pos_q9cs00_p50752,0.3944466,0.07339671,0.119149394,0.16545907,0.034697313,0.17663677,0.47101006
pos_p26645_q9jjt9,0.21607092,0.48805436,0.06978262,0.05566608,0.016925732,0.062432867,0.41363773
pos_p05017_q9qy05,0.49025327,0.043353833,0.06024634,0.13123153,0.07329012,0.0940337,0.014270392
pos_a2amt1_a0a0r4j066,0.15578677,0.03813935,0.031675998,0.010228651,0.011850999,0.085402474,0.077173665
pos_q3up38_q8bwg9,0.2842417,0.011139255,0.09440344,0.24730685,0.04964906,0.16692914,0.10065693
